mission_id,time_1,time_2,time_3,time_4,time_5,time_6,time_7,real_x_1,real_x_2,real_x_3,real_x_4,real_x_5,real_x_6,real_x_7,real_y_1,real_y_2,real_y_3,real_y_4,real_y_5,real_y_6,real_y_7,real_z_1,real_z_2,real_z_3,real_z_4,real_z_5,real_z_6,real_z_7,vx_1,vx_2,vx_3,vx_4,vx_5,vx_6,vx_7,vy_1,vy_2,vy_3,vy_4,vy_5,vy_6,vy_7,vz_1,vz_2,vz_3,vz_4,vz_5,vz_6,vz_7,ax_1,ax_2,ax_3,ax_4,ax_5,ax_6,ax_7,ay_1,ay_2,ay_3,ay_4,ay_5,ay_6,ay_7,az_1,az_2,az_3,az_4,az_5,az_6,az_7,roll_1,roll_2,roll_3,roll_4,roll_5,roll_6,roll_7,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,yaw_1,yaw_2,yaw_3,yaw_4,yaw_5,yaw_6,yaw_7,wind_x_1,wind_x_2,wind_x_3,wind_x_4,wind_x_5,wind_x_6,wind_x_7,wind_y_1,wind_y_2,wind_y_3,wind_y_4,wind_y_5,wind_y_6,wind_y_7,wind_z_1,wind_z_2,wind_z_3,wind_z_4,wind_z_5,wind_z_6,wind_z_7,erreur_m_1,erreur_m_2,erreur_m_3,erreur_m_4,erreur_m_5,erreur_m_6,erreur_m_7,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,rain_7,fog_1,fog_2,fog_3,fog_4,fog_5,fog_6,fog_7,snow_1,snow_2,snow_3,snow_4,snow_5,snow_6,snow_7,is_attack
1287.0,1747996592.8602324,1747996607.0925975,1747996609.3056238,1747996612.0378108,1747996614.0369933,1747996616.497055,1747996618.5363212,30.0,32.82020568847656,33.987525939941406,36.33168029785156,37.96467208862305,40.05968475341797,41.92353057861328,0.0,0.8965709805488586,-0.1105521842837333,0.0313729010522365,0.2981832325458526,-0.2325585931539535,0.1894270181655883,-5.0,-5.003166198730469,-4.978729248046875,-4.9959564208984375,-4.987884521484375,-5.001716613769531,-4.995948791503906,1.917561411857605,1.0401158332824707,-0.4134280681610107,0.7050536274909973,0.2785069048404693,0.5895220041275024,0.5853481292724609,0.7379838824272156,0.3527401983737945,-0.6866962909698486,0.3947426080703735,-0.3793323934078216,0.1751997619867324,-0.0462144799530506,-0.2747193276882171,0.070674367249012,-0.082462303340435,0.0111609082669019,-0.0135326478630304,0.0123001979663968,0.0067412694916129,-0.0202526282519102,-0.0433558076620101,-0.0196790248155593,0.0022972114384174,0.0218559503555297,-0.0178259313106536,-0.1040142700076103,-0.01078886911273,-0.0111238174140453,0.0169992074370384,-0.0560254901647567,-0.004207894206047,-0.0135456277057528,-0.001401325687766,-12.72226333618164,-10.30339813232422,-9.875910758972168,-9.973063468933104,-9.862919807434082,-9.92661476135254,-9.804926872253418,-0.7031274091221733,-0.303824423970649,0.0295965422718306,-0.1750049877469244,-0.0601404120785978,-0.1072242345102112,-0.0868545439769033,0.0701050800035383,0.1732336738143724,-0.0866892277608587,0.0482504221160302,0.0087585496536133,-0.0178345985236778,0.027921319646612,-3.067465181397147,-3.0515793457665703,-3.0387309611580764,-3.0395282234757097,-3.042254553208313,-3.0404614192383894,-3.0462251915628684,3.253038429388339,3.033176621684926,2.5099517161660976,2.8374017285565585,2.78605257039424,2.8352308963889894,2.7821663988638075,1.7310107906910657,2.389021675000824,2.419982304579797,2.2720980579774106,2.1686877476053272,2.289792608606915,1.7334196521095362,0.5054847141240509,0.4792068693276129,0.5296758523864571,0.4029897488730768,0.4526935025913904,0.5782404208300693,0.5207067600597663,2.5968019537780136,1.2151489288914568,0.1132688505852395,0.3331852779389948,0.3005130385081727,0.2401014698062958,0.2043197981317633,9.59,9.59,9.59,9.59,9.59,9.59,9.59,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.148,0.148,0.148,0.148,0.148,0.148,0.148,1.0
1287.0,1747996620.6392298,1747996622.7715704,1747996624.809674,1747996626.6789186,1747996628.9067452,1747996631.070241,1747996633.0445344,43.98411178588867,45.94363784790039,47.99633407592773,49.95756149291992,51.94255065917969,54.042213439941406,55.95147705078125,-0.0565434172749519,-0.0076962462626397,0.0862150862812995,-0.0305860843509435,0.0267783552408218,0.0357806533575058,-0.0321843028068542,-4.98712158203125,-4.985504150390625,-4.990669250488281,-4.979225158691406,-4.999473571777344,-4.986244201660156,-4.98724365234375,0.637976884841919,0.6606235504150391,0.6515478491783142,0.5423362851142883,0.6066252589225769,0.6932817101478577,0.5980749726295471,-0.0785091072320938,0.0818645805120468,-0.0705018267035484,-0.0155985206365585,0.0272553507238626,-0.0367912538349628,0.007522627711296,-0.0024479012936353,-0.0065852766856551,0.0095034595578908,-0.02468216791749,0.0111631257459521,-0.0046223546378314,-0.0019774925895035,0.0004488788545131,-0.0410381406545639,-0.0452539473772048,-0.0878784731030464,-0.0331557765603065,-0.0860638469457626,-0.0632051229476928,-0.0895744711160659,-0.0709530413150787,0.0220450162887573,-0.0191175136715173,-0.0561476089060306,0.0809019953012466,0.0072134714573621,-9.810864448547363,-9.753975868225098,-9.8572359085083,-9.905105590820312,-9.828288078308104,-9.852669715881348,-9.813965797424316,-0.0987029130354406,-0.0901391665306542,-0.1056796420320823,-0.101033644493181,-0.093611703889705,-0.1154477032539391,-0.0943693183037932,-0.0195690233643432,0.0086053658071441,0.0044556814490382,-0.0078873217445304,0.0077177818780499,0.0002020966599387,-0.0050225926521154,-3.0465487170142262,-3.048129184852772,-3.0505906519059662,-3.0512815873291967,-3.0488704713866293,-3.048586011060802,-3.0484253184383223,2.6468361108261584,2.564121303019056,3.271951651979446,3.1175689791444228,3.3980923929825875,3.1823838160052724,3.370984090542839,2.228838535085445,2.2876803274717927,2.35717276915368,2.118684220083975,2.330941490197437,2.2832512826903733,1.574663252729369,0.543559346586032,0.5132853375428053,0.57287722315024,0.4241750493518847,0.5318458822407641,0.5715162113194571,0.5665043750874771,0.0601285874950889,0.0587031008698204,0.0867959848624692,0.0562861392396576,0.0633859936954977,0.0570215016843922,0.05960730117675,9.59,9.59,9.59,9.59,9.59,9.59,9.59,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.148,0.148,0.148,0.148,0.148,0.148,0.148,1.0
1287.0,1747996635.1668477,1747996637.2044058,1747996639.3192427,1747996641.4210715,1747996643.4802268,1747996645.564819,1747996647.6975925,57.96810531616211,59.96044158935547,61.96486282348633,63.95562362670898,65.97308349609375,67.9469223022461,69.95799255371094,0.0291314125061035,0.0372048392891883,-0.0108089642599225,0.0301917232573032,0.0154026197269558,-0.0022379364818334,0.0315746515989303,-4.99346923828125,-4.997314453125,-4.996063232421875,-4.986740112304688,-4.987129211425781,-4.992454528808594,-4.994316101074219,0.6341610550880432,0.5951070189476013,0.5740835666656494,0.6033294200897217,0.6210967302322388,0.6009034514427185,0.6003434658050537,0.0161948464810848,-0.0303889475762844,0.0076322006061673,0.0049973172135651,-0.0164006408303976,0.0264202374964952,-0.0025651960168033,0.0058900718577206,0.0038313651457428,0.0076657286845147,0.0047967187128961,-0.0044292900711297,0.0037971015553921,0.0060462960973382,-0.0432848371565341,-0.0387462526559829,0.010974533855915,-0.0450712963938713,-0.1504720598459243,-0.038337767124176,0.0600463524460792,-0.0064560174942016,-0.0703749656677246,3.809109330177307e-05,0.0188229084014892,0.0056183580309152,-0.0094903800636529,0.0017197579145431,-9.734977722167969,-9.842020988464355,-9.810275077819824,-9.835841178894045,-9.929971694946287,-9.780206680297852,-9.823037147521973,-0.0986335663250664,-0.0956996834700841,-0.0951093028619693,-0.0957641411232821,-0.1018434216500439,-0.0960134866058206,-0.0952985979037612,0.0072797269401247,0.0077998088563494,0.0022024775002098,0.0045421011168251,-0.0010555774982012,0.0030064559724037,0.0045290094069895,-3.048008078384809,-3.0479339171665374,-3.0466991527278555,-3.046233300808356,-3.046110258889653,-3.044968494260663,-3.0429946235933376,3.2177448838657305,2.7230919249125067,2.768798191751367,3.005318854796485,3.4762606832614567,2.630603880645575,2.7929636161208404,2.217405192519378,2.4907793872008983,2.345544210713598,2.1299011735836864,1.8611977522387584,2.320219852547393,2.0010753740865344,0.5229432724887344,0.450163913817092,0.4464998953365254,0.5800432094841929,0.4224203570526027,0.5298102136661338,0.4792010242003177,0.0436870793295552,0.0543716845543111,0.0369723277694195,0.0552867731143846,0.0335767192487685,0.053658032893986,0.0528572688882125,9.59,9.59,9.59,9.59,9.59,9.59,9.59,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.148,0.148,0.148,0.148,0.148,0.148,0.148,1.0
1289.0,1747996716.782393,1747996724.8693829,1747996732.9350262,1747996735.0573213,1747996737.3483317,1747996739.386994,1747996741.4486134,19.2270450592041,21.17274475097656,24.43319129943848,26.04158401489257,28.0312614440918,29.95035552978516,31.979604721069336,3.992811679840088,4.30479907989502,4.199982643127441,3.641371250152588,4.287457942962647,3.833601713180542,4.021226406097412,2.829696655273437,3.171455383300781,2.811859130859375,2.696449279785156,2.600692749023437,2.5032730102539062,2.4048614501953125,-0.5562873482704163,-0.6350327134132385,0.3981750905513763,0.3292165696620941,0.5417632460594177,0.6063025593757629,0.624136209487915,0.5523908138275146,0.8219022154808044,-0.4932754635810852,0.3413525223731994,-0.1461515724658966,-0.0304154306650161,0.1195079013705253,0.045736588537693,-0.2937595248222351,-0.0064868256449699,-0.00580252148211,0.0174115449190139,-0.0145346736535429,0.000399894779548,-0.1510952711105346,-0.0963293835520744,-0.0198785420507192,-0.0595005601644516,0.0043706260621547,-0.0562994666397571,-0.0469880886375904,-0.0346018224954605,0.0341539978981018,0.0080135278403759,0.0502106100320816,-0.0468441694974899,-0.0040912702679634,-0.0120727121829986,-9.86266803741455,-10.366823196411133,-9.920928001403809,-9.797966003417969,-9.995317459106444,-9.816064834594728,-9.838509559631348,0.1980062257996289,0.1404208062349818,-0.1302583976784308,-0.0667669362153797,-0.0959624970091949,-0.0845969441132824,-0.1014349829503643,0.1129528571633436,0.1607346987952806,-0.0380832937345384,-0.0276339101808063,0.0235593824827395,-0.038625402610707,0.0092717633652063,-3.0483595034812,-2.99740899449313,-2.988031291401864,-2.9851354549374456,-2.9923425692735224,-2.9906267012762853,-2.9927114112557858,3.127714918390675,3.1113556467059293,2.5356499165872304,3.1596161646933343,3.292133038923742,2.623263900880649,3.139618380108003,2.334311369845561,2.272616532730106,2.238668503887563,1.8352995486524963,2.069579377689044,2.081504330755688,1.6298576252653647,0.4134919058527876,0.5826725269074741,0.4811705068863964,0.5929341299174019,0.4614261432001468,0.4082943840814551,0.4384770556166969,0.7915265261964166,0.9224650406734416,0.4772718286743658,0.3610490522432484,0.2891536386771401,0.1736769296005813,0.0298355730039386,6.8,6.8,6.8,6.8,6.8,6.8,6.8,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.065,0.065,0.065,0.065,0.065,0.065,0.065,1.0
1289.0,1747996743.4870462,1747996745.5710533,1747996747.6322572,1747996749.6889296,1747996751.7697225,1747996755.8297052,1747996757.3319027,33.967002868652344,35.95626449584961,37.95260238647461,39.96797943115234,41.96983337402344,44.40232467651367,46.0,4.075629234313965,3.923707246780396,4.058948040008545,4.005078315734863,3.98535680770874,4.016578674316406,4.0,2.3062744140625,2.2044754028320312,2.1112136840820312,2.0081787109375,1.905601501464844,2.537681579589844,1.6999999999999988,0.614517092704773,0.6075375080108643,0.6303818821907043,0.605327308177948,0.611610472202301,0.0553646348416805,-0.0141021190211176,-0.1098331660032272,0.0500834845006465,0.0011965757003054,-0.0371642746031284,0.0296660829335451,0.0422190241515636,0.1246295347809791,-0.0049995817244052,-0.0064110271632671,-0.0030708967242389,-0.0081014921888709,-0.0052480995655059,0.8069894313812256,0.7527482509613037,-0.0276052877306938,0.0105628408491611,-0.0257571060210466,-0.0069687590003013,-0.0510311797261238,-0.0870763137936592,-0.0572682805359363,-0.0313760191202163,0.0375133343040943,-0.0174287073314189,-0.036166712641716,-0.1185002624988555,-0.0212544687092304,0.0390662923455238,-9.871936798095703,-9.845133781433104,-9.75546169281006,-9.777064323425291,-9.777385711669922,-9.596492767333984,-9.933897018432615,-0.0965366743361885,-0.0922430345487942,-0.0986708200593615,-0.0945718244752176,-0.0977532635934513,-0.0006216285368718,-6.11885638324234e-05,-0.0083916317588173,-0.0135977165977144,0.0028354925245686,-0.0107136061469833,-0.0059703147992312,-9.843490768844424e-05,-5.372978849071577e-05,-2.995158076594528,-2.994884109977729,-2.99672329984775,-2.998066318451592,-2.998794900799903,-2.997167451752026,-2.996232171921297,3.3653970750719675,2.682765560451077,3.122263317887318,3.0541458999340665,3.176518032203783,3.26695073653448,2.595305360512344,1.6994794081009703,2.420121984147897,1.902104174796229,2.123974408953676,2.3187868674791643,1.871138653684302,2.004969866638532,0.4548764024159886,0.4998843311184598,0.5910854327702276,0.5789616102393345,0.5107897008196658,0.4732690631601561,0.4291413441396393,0.0827524019706907,0.0880534368870702,0.076466671821408,0.0334364686028541,0.0339974296373899,0.8404249583633798,2.6532651193538714,6.8,6.8,6.8,6.8,6.8,6.8,6.8,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.065,0.065,0.065,0.065,0.065,0.065,0.065,1.0
1289.0,1747996757.83578,1747996758.3406086,1747996758.8457117,1747996759.3499303,1747996759.8552785,1747996760.3590653,1747996760.8654048,48.0,50.0,52.0,54.0,56.0,58.0,60.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.5999999999999988,1.499999999999999,1.3999999999999986,1.2999999999999985,1.1999999999999984,1.0999999999999983,0.9999999999999984,-0.0087634455412626,0.0168266221880912,0.0342015735805034,0.0556869842112064,0.0718622729182243,0.1025504469871521,0.1385154277086258,0.1598924994468689,0.1988617181777954,0.244740754365921,0.2778713703155517,0.3180796802043915,0.3509707152843475,0.3887605369091034,0.7279996275901794,0.703851044178009,0.689778745174408,0.6822434067726135,0.6809597015380859,0.6809301972389221,0.6869540214538574,-0.0521272681653499,-0.126622587442398,-0.0186542607843875,-0.1321009397506714,-0.08826544880867,-0.1039259359240531,-0.1372044384479522,-0.0634478032588958,0.008789986371994,0.0177903398871421,-0.0158680602908134,0.0244379416108131,-0.0329856537282466,-0.0258548595011234,-9.92131519317627,-9.822784423828123,-9.782846450805664,-9.802016258239746,-9.820530891418455,-9.77571964263916,-9.748797416687012,9.89097139058251e-05,2.0716610075068605e-05,4.306419473428551e-06,8.159869480724674e-05,9.65137644513832e-05,0.0001868611670251,8.052367820158231e-05,-3.783202164125896e-05,-8.82632279610329e-05,5.872211020695608e-05,4.403314221126507e-05,5.4959219992732486e-05,-2.643241241957795e-06,7.692753050667967e-05,-2.9959563195849226,-2.995620133839211,-2.9954499001007995,-2.9954234434033724,-2.9954432476193915,-2.9953302320787385,-2.9953724365807046,2.8439251967972945,3.377337224296144,3.155456740335861,2.9972008497922564,2.621165821697133,3.214233190697186,3.325414321956428,1.7833760672541694,1.9077877891593769,2.4556687494400355,1.7605551068402123,2.441103773804129,2.053643815058224,2.357199045604557,0.5926050514709905,0.571297925360456,0.466341435831093,0.502519162257844,0.4458702594884848,0.4285899622789986,0.5406104075237583,4.487785443463669,6.445885725615935,8.43607622541782,10.425644043164583,12.413456278955811,14.39207312996812,16.366465801726015,6.8,6.8,6.8,6.8,6.8,6.8,6.8,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.065,0.065,0.065,0.065,0.065,0.065,0.065,1.0
1291.0,1747996783.4152217,1747996785.5595112,1747996787.9961514,1747996797.1609068,1747996801.7596076,1747996803.694712,1747996806.134817,27.107845306396484,31.07780647277832,32.0,35.166194915771484,36.100341796875,38.06103515625,39.9915657043457,-4.88008451461792,-3.118495225906372,-4.0,-3.525279998779297,-3.727307319641113,-3.8912956714630127,-4.213237762451172,-5.183311462402344,-4.6020050048828125,-5.0,-4.941802978515625,-5.024635314941406,-4.990882873535156,-4.992149353027344,-1.2006635665893557,1.3054078817367554,-0.8351480960845947,1.2951573133468628,0.5527691841125488,0.3911334276199341,0.4093858301639557,-1.431891918182373,0.5910162925720215,-0.9707441329956056,0.4119769930839538,0.2321537882089615,-0.4226900041103363,0.2869174182415008,0.0620599351823329,-0.2922373712062835,-0.1019204780459404,0.11359204351902,0.0439279861748218,-0.004821459762752,-0.0020394516177475,-0.0062451548874378,-0.0560507141053676,-0.151651531457901,-0.0698716714978218,-0.0247547347098588,-0.0598290525376796,0.0115608945488929,-0.0762598812580108,-0.0503977872431278,-0.0254573579877614,-0.0104940570890903,-0.0540746971964836,-0.103864848613739,-0.0354783050715923,-10.199176788330078,-10.804458618164062,-9.949637413024902,-10.829155921936035,-9.784279823303224,-9.877262115478516,-9.83321475982666,0.3674792875957009,-0.3378153339567085,0.1186277141341205,-0.4725722811923833,-0.1324061120683319,-0.0988532397277914,-0.0835682578599469,-0.3176650374345421,0.1804394549643223,-0.1837443731765249,0.1358631872946792,0.0846724257810496,-0.0250200255509296,0.0044137233784383,-3.0772856766675667,-3.084396732697812,-3.075878040679928,-3.080936332543759,-3.0560182634345376,-3.05047689900026,-3.0484598983600155,2.663814767638774,2.8042342144370864,2.9387878118520425,3.030141170223484,2.552737614042424,2.6980032872053377,2.560565581268195,1.7826280446533789,1.6781173742232445,2.0938035125034893,2.0667722143849696,2.305245067317978,1.838952003755396,2.1212641384901816,0.5785458028042272,0.5157380169425114,0.5030212469044912,0.5874408592136319,0.4394201182333692,0.4150531886250302,0.4005870028853926,1.2665274740159127,1.448142767703182,53.599401899134,1.2604588666195722,0.291610481402298,0.1250001733443403,0.213548854682613,7.13,7.13,7.13,7.13,7.13,7.13,7.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.0
1291.0,1747996808.403963,1747996810.4847932,1747996814.6264634,1747996815.1316016,1747996815.6368444,1747996816.1409988,1747996816.6460004,42.00399398803711,43.94411849975586,46.3290901184082,46.26773834228516,50.0,52.0,54.0,-3.81627368927002,-4.179566860198975,-3.970806837081909,-3.993862628936768,-4.0,-4.0,-4.0,-4.98724365234375,-4.98895263671875,-4.2826690673828125,-3.8899154663085938,-5.0,-5.0,-5.0,0.5562043786048889,0.5603713393211365,0.0016745906323194,-0.0384392403066158,-0.0420524403452873,-0.0519429296255111,-0.0483885519206523,-0.1636927127838134,0.046174731105566,-0.0123312212526798,0.005241566337645,0.0350244119763374,0.0631947368383407,0.1031533777713775,0.0098044201731681,-0.0070907827466726,0.7951548099517822,0.8001746535301208,0.7765080332756042,0.745964765548706,0.716797947883606,-0.0575347691774368,-0.0985341966152191,-0.0292929001152515,-0.1101060807704925,-0.033304139971733,0.0215578079223632,-0.0704741477966308,0.0304305665194988,0.0164357032626867,0.0052570812404155,0.0315155163407325,-0.0498085916042327,-0.0111221550032496,0.0345803312957286,-9.795811653137209,-9.795709609985352,-9.74046516418457,-9.74864673614502,-9.861794471740724,-9.880167961120604,-9.81594181060791,-0.1033359959495431,-0.089096487691117,-0.0030089618446652,0.0001705438138612,-4.087105294555439e-05,-3.237196646500453e-05,-0.0022565266120831,0.0128292965492824,-0.0237227984720348,-3.2665378186669426e-05,0.0002102559450657,9.83223959076056e-05,-2.655657429915577e-05,-7.232313945897614e-05,-3.0504991008304776,-3.048591024702711,-3.046335592825193,-3.046204926635596,-3.046187290538349,-3.046116237882925,-3.04589091937327,3.436108980161335,3.327596589709908,2.8296069068146474,2.550620959361852,3.4772977336052744,2.897062621541382,2.9305721837215284,1.6236326542486104,1.5278265866712648,1.573425450890756,2.075350437146865,2.4260121286333467,1.927323712682672,1.7828210191681424,0.5911830508686617,0.4060294266734121,0.5002115553644404,0.4518982303053895,0.4157226445107828,0.4307227869685844,0.5226807194426045,0.1842119257822821,0.1883853592685002,0.789757059914333,2.057439133985113,4.085527305127823,6.149972037860816,8.215078825693627,7.13,7.13,7.13,7.13,7.13,7.13,7.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.0
1291.0,1747996817.149902,1747996817.655491,1747996818.16089,1747996818.665809,1747996819.171679,1747996819.6756225,1747996820.1810796,56.0,58.0,60.0,62.0,64.0,66.0,68.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-0.0408584736287593,-0.021334758028388,0.0020583602599799,0.0211884304881095,0.0546931065618991,0.0703797489404678,0.0988612323999404,0.1527818739414215,0.196787416934967,0.2435870915651321,0.2900830507278442,0.3287672400474548,0.3685013353824615,0.4053371548652649,0.695915699005127,0.6838616728782654,0.6761085987091064,0.6759508848190308,0.6759880185127258,0.6792294979095459,0.6821671724319458,-0.1193563938140869,0.0061617493629455,-0.0602537989616394,-0.0650989189743995,-0.1059027463197708,-0.0848957151174545,-0.1222247928380966,-0.0149570778012275,-0.0400822088122367,-0.0305255781859159,-0.0286672115325927,-0.0070585859939455,-0.0699510425329208,0.0351577252149581,-9.8536376953125,-9.841060638427734,-9.870479583740234,-9.724207878112791,-9.825313568115234,-9.890910148620604,-9.811415672302246,0.0006292194932887,0.0002749685492816,0.0001789811286827,0.0002168822853958,0.0001235792031246,8.819096553084524e-05,0.0001570440264023,-0.0001073110507662,-0.0001355897554268,-7.089749224235385e-05,3.27133199136596e-05,-3.418399896551628e-05,-1.6082225463399676e-05,-8.54684818864378e-05,-3.045656813657642,-3.0454710661542794,-3.045341875208318,-3.045298464570832,-3.04515995317173,-3.045211934847881,-3.045048367660078,2.7782699732696554,2.9238294233772204,3.1301205016594924,2.8157999474832662,3.448218167956974,2.6070906586699287,3.368486956957975,2.0904304158458915,1.9964414622038733,1.6174929316551394,2.2969268693309592,1.7675019993320842,1.9330714134211484,2.1158225418344525,0.4860453865146518,0.4787205001210321,0.4999318589289917,0.5200437420009895,0.4772585491663883,0.5408873676916814,0.5864624055645743,10.27519182746066,12.30718613352976,14.33964365970174,16.35731000975083,18.35940527304968,20.351201631622786,22.332657955528347,7.13,7.13,7.13,7.13,7.13,7.13,7.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.0
1294.0,1747996937.2076533,1747996937.7131774,1747996938.221048,1747996938.7255363,1747996939.229217,1747996940.7332785,1747996941.2384222,27.0,29.0,31.0,33.0,35.0,37.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.9,-0.8,-0.7000000000000001,-0.6000000000000001,-0.5000000000000001,-0.4000000000000001,0.0241947062313556,0.0123904095962643,-0.0030536497943103,-0.0171146374195814,-0.013567641377449,-0.0041700634174048,-0.0004061248328071,0.0207645017653703,0.0262132193893194,0.0193815398961305,0.014937799423933,0.0098637165501713,-0.0111222257837653,-0.017909562215209,-0.0075964680872857,-0.0011521755950525,0.0003942056500818,0.0013469097902998,-0.0017112683271989,-0.0022482369095087,-0.0025784797035157,-0.0666972324252128,-0.0862835571169853,-0.0421932935714721,-0.1012540012598037,-0.1021086424589157,-0.1033478453755378,-0.0656549707055091,0.0020631225779652,0.0508467555046081,0.0158596504479646,-0.0410054437816143,0.0554143786430358,-0.0700535625219345,-0.0162125397473573,-9.800508499145508,-9.82218074798584,-9.838019371032717,-9.758490562438965,-9.865238189697266,-9.757977485656738,-9.76653003692627,-0.0094704604265691,-0.0117513052491834,-0.0125647842683398,-0.0115666543963013,-0.0127373480799957,-0.0107955634447082,-0.0092792202127558,0.0024851575553282,0.0027177222586989,0.0049996272345578,0.0057918726480723,0.0069136147725422,0.0083059541767495,0.0072360560812231,-2.3937244771508874,-2.393498482665481,-2.393529867545234,-2.393696070408477,-2.3936908706018443,-2.393627228317975,-2.3934990235705085,2.9220146424252165,2.650943843323976,2.859405809139433,2.5511563969306423,3.2353908375877016,3.1687733041176203,2.9440247769855645,2.2124518821042565,2.3219323949622703,1.5958234169762906,1.993020787606345,1.8443755572068723,2.284828548790194,2.090949333635959,0.4326792974938915,0.5361847362457502,0.5068646984295303,0.538764705369253,0.4752490182943243,0.4159468519622096,0.4890319250533964,20.56707542641411,18.647272118656936,16.735613214725003,14.836756343056932,12.96575996233488,11.122112040912157,9.36888700837963,3.77,3.77,3.77,3.77,3.77,3.77,3.77,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.045,0.045,0.045,0.045,0.045,0.045,0.045,1.0
1294.0,1747996941.743229,1747996942.24686,1747996942.7524345,1747996943.258568,1747996943.7638423,1747996944.268435,1747996944.7748897,41.0,43.0,45.0,47.0,49.0,51.0,53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3000000000000001,-0.2000000000000001,-0.1000000000000001,-1.3877787807814454e-16,0.0999999999999998,0.1999999999999998,0.2999999999999999,0.0063726883381605,0.0039715156890451,0.0083227911964058,0.0082200970500707,0.0029362698551267,0.0106057906523346,0.0036826189607381,-0.0176912937313318,-0.0148673970252275,-0.0057570007629692,0.0032763825729489,0.0078733228147029,0.013912103138864,0.0126181691884994,-0.0047160973772406,-0.0043325824663043,-0.0118083395063877,-0.0129663608968257,-0.0146651957184076,-0.0111454594880342,-0.0129517754539847,-0.055102601647377,-0.0557796359062194,-0.0214310847222805,-0.0713091716170311,-0.1164171248674392,-0.0495955124497413,-0.0874241441488266,-0.0437974222004413,0.0584896989166736,-0.0287270955741405,0.0235484223812818,0.027316890656948,0.0093459980562329,-0.0608379058539867,-9.811603546142578,-9.781991004943848,-9.890159606933594,-9.786588668823242,-9.873315811157228,-9.834373474121094,-9.80721378326416,-0.0085948761423776,-0.0071388817362778,-0.0069683434811697,-0.0072508945719138,-0.007150600127884,-0.009834279271012,-0.0105189098992201,0.0051485916938951,0.0044870567473054,0.004152688802619,0.0039190396838137,0.0049296474949038,0.0040150154995019,0.0049925171552735,-2.3936418758289943,-2.3936326363870384,-2.39363399563614,-2.3935143239472945,-2.3936360487533093,-2.393736216715333,-2.3936494784601487,2.756103479448249,2.663794324304511,3.373245393039625,3.0994373983989,2.5577500631449244,3.412145138380909,2.8024745220957645,2.1541736004543166,1.993874473057064,1.5199412274325397,1.7943835223298763,1.6558584438362625,1.5446016275259775,1.6913500221129043,0.4383797197016109,0.56396143813893,0.4695584282808766,0.5309358082952492,0.4131970549914733,0.5404616483456561,0.5399049143687803,7.743063091772411,6.336870505565097,5.330424310870271,4.969872907061698,5.384630854021809,6.422518213375463,7.841727338007551,3.77,3.77,3.77,3.77,3.77,3.77,3.77,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.045,0.045,0.045,0.045,0.045,0.045,0.045,1.0
